Model,Estación,Producto,Month,RMSE,MAPE
lasso,ES11,GOA,Dec,0.0991618794672159,0.8325011420108148
lasso,ES11,GOA,Jan,0.10865155811288,1.67890675779514
lasso,ES12,95,Feb,0.0211183167433357,0.0702038334207542
lasso,ES12,95,Mar,0.0171485835474732,0.0720612073719075
lasso,ES12,95,Apr,0.0269223720668401,0.0830314555404814
lasso,ES12,95,May,0.0324732521866356,0.1127955089063634
lasso,ES12,95,Jun,0.0334572544128402,0.115930230894431
lasso,ES12,95,Jul,0.0309558507392442,0.0970848676737707
lasso,ES12,95,Aug,0.0298514628321881,0.0880276438615054
lasso,ES12,95,Sep,0.0135261162835641,0.0415814377426641
lasso,ES12,95,Oct,0.0178597769011894,0.062586122310699
lasso,ES12,95,Nov,0.0133074364636844,0.0492069837646991
lasso,ES12,95,Dec,0.0309198974248115,0.1092844512686079
lasso,ES12,95,Jan,0.0207903948076977,0.0793988535598498
lasso,ES12,GOA,Feb,0.0428376322982558,0.0551789413632039
lasso,ES12,GOA,Mar,0.0658867934651855,0.8263531750738854
lasso,ES12,GOA,Apr,0.0570280638957162,0.0779354734615478
lasso,ES12,GOA,May,0.0576881729120364,0.0775399065929198
lasso,ES12,GOA,Jun,0.0434076123058949,0.0540655238883266
lasso,ES12,GOA,Jul,0.0733585318758491,0.4710623208365916
lasso,ES12,GOA,Aug,0.0459555369596594,0.0628139474213185
lasso,ES12,GOA,Sep,0.0292997406034606,0.0378224660352064
lasso,ES12,GOA,Oct,0.027709092803008,0.0368751387703844
lasso,ES12,GOA,Nov,0.0215702220597213,0.0302090318792023
lasso,ES12,GOA,Dec,0.1026336087125268,0.5919667858717845
lasso,ES12,GOA,Jan,0.1244829613747851,0.6250360652985592
lasso,ES2,95,Feb,0.0145178565306387,0.0748779860521939
lasso,ES2,95,Mar,0.0272799527413794,0.1989535496893695
lasso,ES2,95,Apr,0.0125815580486993,0.0685348405700084
lasso,ES2,95,May,0.0147901261491597,0.0598425540869858
lasso,ES2,95,Jun,0.0170969845635763,0.0638403541805355
lasso,ES2,95,Jul,0.0146046775857737,0.0549471106958307
lasso,ES2,95,Aug,0.0279469658534762,0.1060510527786194
lasso,ES2,95,Sep,0.0110007264382342,0.0466157076835093
lasso,ES2,95,Oct,0.0185939248125202,0.1042062059469352
lasso,ES2,95,Nov,0.0173622470157554,0.0956282195709617
lasso,ES2,95,Dec,0.0168965576751938,0.0683131522647583
lasso,ES2,95,Jan,0.019110657648077,0.1140906026196588
lasso,ES2,GOA,Feb,0.0343120687087678,0.0574904562117715
lasso,ES2,GOA,Mar,0.0750333892079526,0.5965969323567756
lasso,ES2,GOA,Apr,0.0299740790732507,0.04906736914793
lasso,ES2,GOA,May,0.037576766535319,0.0603469283093522
lasso,ES2,GOA,Jun,0.0316343153130349,0.0491425779424935
lasso,ES2,GOA,Jul,0.0571652221163542,0.3794058720676646
lasso,ES2,GOA,Aug,0.0287585218620405,0.0422020956883796
lasso,ES2,GOA,Sep,0.0169620119519451,0.0238499553684471
lasso,ES2,GOA,Oct,0.0193331065019771,0.0370082942145278
lasso,ES2,GOA,Nov,0.0201043727253798,0.0379733007372463
lasso,ES2,GOA,Dec,0.0824566172495842,0.2491393412238219
lasso,ES2,GOA,Jan,0.1078060556263771,0.4878318642158505
lasso,ES3,95,Feb,0.0151716738634306,0.1862408932731989
lasso,ES3,95,Mar,0.0270886876579112,0.4388251781973972
lasso,ES3,95,Apr,0.0153042054189525,0.172773136400049
lasso,ES3,95,May,0.0148142531045662,0.1827063355177537
lasso,ES3,95,Jun,0.0178961212449405,0.1347608566611892
lasso,ES3,95,Jul,0.0489982179760581,0.2593620811448905
lasso,ES3,95,Aug,0.0729794682853619,0.3595271218360933
lasso,ES3,95,Sep,0.0269457763194031,0.1708945081824671
lasso,ES3,95,Oct,0.0150264171249363,0.1190857079674219
lasso,ES3,95,Nov,0.0150258440153355,0.1232294747757022
lasso,ES3,95,Dec,0.0195768747410627,0.1383684132817363
lasso,ES3,95,Jan,0.0176914911940022,0.2037906170580186
lasso,ES3,GOA,Feb,0.0564782015047256,0.1058319310417025
lasso,ES3,GOA,Mar,0.0407960517176427,0.1098112559662121
lasso,ES3,GOA,Apr,0.0406408961811066,0.0809609987687437
lasso,ES3,GOA,May,0.0483406732386443,0.0841142677422774
lasso,ES3,GOA,Jun,0.0387110197364271,0.0698955078630043
lasso,ES3,GOA,Jul,0.0723467875302347,0.103077311895858
lasso,ES3,GOA,Aug,0.1634402939363325,0.2455076246931973
lasso,ES3,GOA,Sep,0.0489035921282563,0.0745751913486748
lasso,ES3,GOA,Oct,0.0467026547194912,0.0823667484547827
lasso,ES3,GOA,Nov,0.0420986533040612,0.0652391390545251
lasso,ES3,GOA,Dec,0.0794506683258309,0.1635040412684927
lasso,ES3,GOA,Jan,0.0444088801478628,0.107893849354405
lasso,ES4,95,Feb,0.0110942748125521,0.0802977319673695
lasso,ES4,95,Mar,0.0104762274330889,0.0752912456359411
lasso,ES4,95,Apr,0.0142406455145822,0.1096291190815382
lasso,ES4,95,May,0.0101172919617185,0.0685076838861897
lasso,ES4,95,Jun,0.0145523918796906,0.0772260273040564
lasso,ES4,95,Jul,0.020600808940769,0.1032369048825527
lasso,ES4,95,Aug,0.0215142061867826,0.1097816881516359
lasso,ES4,95,Sep,0.0181909569254154,0.0821072988824678
lasso,ES4,95,Oct,0.0138776518979539,0.0800712674906839
lasso,ES4,95,Nov,0.015492796727516,0.066162657137853
lasso,ES4,95,Dec,0.0171533376237234,0.0892366582695417
lasso,ES4,95,Jan,0.0222487155937232,0.1967951807316242
lasso,ES4,GOA,Feb,0.0255137806380827,0.0425451760456826
lasso,ES4,GOA,Mar,0.0310874362520667,0.0975285128739407
lasso,ES4,GOA,Apr,0.0332436523411666,0.0615171557004594
lasso,ES4,GOA,May,0.0335315973286208,0.0586160859940744
lasso,ES4,GOA,Jun,0.0365783722713944,0.0694982423005273
lasso,ES4,GOA,Jul,0.0350777381222554,0.0928645898997722
lasso,ES4,GOA,Aug,0.0378585905233832,0.068304390994815
lasso,ES4,GOA,Sep,0.025323324326062,0.0651314888381039
lasso,ES4,GOA,Oct,0.0211649692620594,0.0389290224304993
lasso,ES4,GOA,Nov,0.0145984375733839,0.0248750880757341
lasso,ES4,GOA,Dec,0.0528543462670567,0.1196564507736904
lasso,ES4,GOA,Jan,0.0785387399964172,0.352244119706239
lasso,ES5,95,Feb,0.0088656129086763,0.1276254806723663
lasso,ES5,95,Mar,0.0129045858675062,0.2377229060799291
lasso,ES5,95,Apr,0.0136779144884579,0.197516755042128
lasso,ES5,95,May,0.0087662837902364,0.1230718547586871
lasso,ES5,95,Jun,0.0129269147545008,0.100600272426204
lasso,ES5,95,Jul,0.0275981064693915,0.1786745494795268
lasso,ES5,95,Aug,0.0438699100062529,0.319584346441165
lasso,ES5,95,Sep,0.0170161625922924,0.1323087810124688
lasso,ES5,95,Oct,0.0201494455841972,0.1485747283225358
lasso,ES5,95,Nov,0.0109985402236221,0.1260479987317725
lasso,ES5,95,Dec,0.0221196884491605,0.2046106139101801
lasso,ES5,95,Jan,0.0113608565924913,0.1596332688528775
lasso,ES5,GOA,Feb,0.0494818918327785,0.0848743261165207
lasso,ES5,GOA,Mar,0.0581972234000555,0.1590494699842269
lasso,ES5,GOA,Apr,0.0322522779802845,0.0773149827655209
lasso,ES5,GOA,May,0.031152731153914,0.0502735628990877
lasso,ES5,GOA,Jun,0.0209728389814376,0.0365294308854126
lasso,ES5,GOA,Jul,0.0425476927551856,0.0770083081060001
lasso,ES5,GOA,Aug,0.0293285873308112,0.0473259839703697
lasso,ES5,GOA,Sep,0.0177153702031795,0.0279354550645849
lasso,ES5,GOA,Oct,0.032641616255781,0.0620551435147465
lasso,ES5,GOA,Nov,0.0663815455114932,0.1221043092667985
lasso,ES5,GOA,Dec,0.062935129627656,0.1515048241909649
lasso,ES5,GOA,Jan,0.0589563559429896,0.1155432995069878
lasso,ES6,95,Feb,0.019650899567406,0.0604794666840627
lasso,ES6,95,Mar,0.018208637635339,0.0550161698359802
lasso,ES6,95,Apr,0.0169686607997321,0.0408176989511209
lasso,ES6,95,May,0.0136059204930751,0.0387788673811011
lasso,ES6,95,Jun,0.0241766899009509,0.0637902176167202
lasso,ES6,95,Jul,0.0368330623454514,0.078407337633483
lasso,ES6,95,Aug,0.0558911875365135,0.1308760256237798
lasso,ES6,95,Sep,0.0270100959397613,0.061748925128165
lasso,ES6,95,Oct,0.0207696632576273,0.0497710584586505
lasso,ES6,95,Nov,0.0282958220813534,0.0761735663543204
lasso,ES6,95,Dec,0.0410406246160688,0.1140883755499819
lasso,ES6,95,Jan,0.0169202789098986,0.044828930387308
lasso,ES6,GOA,Feb,0.0392477385486764,0.0582149854225348
lasso,ES6,GOA,Mar,0.0502550463052266,0.2276372034468573
lasso,ES6,GOA,Apr,0.0552829304087488,0.0740994499849788
lasso,ES6,GOA,May,0.0608267457655817,0.0859498849608018
lasso,ES6,GOA,Jun,0.0456591944393913,0.0578379149892609
lasso,ES6,GOA,Jul,0.0585688062377155,0.2628660116148034
lasso,ES6,GOA,Aug,0.0581843897013251,0.0726781609563434
lasso,ES6,GOA,Sep,0.0628465406416188,0.0811917314750987
lasso,ES6,GOA,Oct,0.0455863289844868,0.0598226927621959
lasso,ES6,GOA,Nov,0.0385391020938022,0.05610523554206
lasso,ES6,GOA,Dec,0.0621853110456359,0.164152942094523
lasso,ES6,GOA,Jan,0.0726145554454116,0.1921673038145904
lasso,ES7,95,Feb,0.0197030141876149,0.0788422572313234
lasso,ES7,95,Mar,0.0248116471408406,0.1155845999458997
lasso,ES7,95,Apr,0.0175013887056781,0.0709914778700789
lasso,ES7,95,May,0.0182747543943822,0.0649168379618434
lasso,ES7,95,Jun,0.0170502823134727,0.0628902202880099
lasso,ES7,95,Jul,0.0197852268323576,0.0827379641379485
lasso,ES7,95,Aug,0.018697286438831,0.0743828656892299
lasso,ES7,95,Sep,0.0191561288286723,0.0748822726582227
lasso,ES7,95,Oct,0.0227367972511942,0.0852072732690972
lasso,ES7,95,Nov,0.0209685791440164,0.0894816298094769
lasso,ES7,95,Dec,0.0266678471887202,0.143078279797878
lasso,ES7,95,Jan,0.0233053417153101,0.0985268751197444
lasso,ES7,GOA,Feb,0.0345015777750703,0.0594833945963042
lasso,ES7,GOA,Mar,0.0780871564205585,0.502452195470427
lasso,ES7,GOA,Apr,0.053343629315475,0.0712904883881306
lasso,ES7,GOA,May,0.0594710719018848,0.0932969303628531
lasso,ES7,GOA,Jun,0.049065022793564,0.0700156399639926
lasso,ES7,GOA,Jul,0.083662312771609,36134670424325.45
lasso,ES7,GOA,Aug,0.0729365469401098,0.1422085899827303
lasso,ES7,GOA,Sep,0.0318266169801004,0.0471377318610181
lasso,ES7,GOA,Oct,0.0453674351061835,0.0727689945275136
lasso,ES7,GOA,Nov,0.0342964120978256,0.0531240992661098
lasso,ES7,GOA,Dec,0.0872188460791821,0.6696171134969905
lasso,ES7,GOA,Jan,0.1019284351200273,0.3233033135381139
lasso,ES8,95,Feb,0.0124858708617897,0.2132176445374052
lasso,ES8,95,Mar,0.0138626853710692,0.1807511035987564
lasso,ES8,95,Apr,0.0147812398988591,0.2087762842553431
lasso,ES8,95,May,0.0122925275941496,0.157438939824185
lasso,ES8,95,Jun,0.0117058882051539,0.1278467066586099
lasso,ES8,95,Jul,0.0307425795853118,0.2243996462850049
lasso,ES8,95,Aug,0.0715566690094112,0.4075803108718265
lasso,ES8,95,Sep,0.025334692375959,0.2112467796081969
lasso,ES8,95,Oct,0.01219258363814,0.117529943747108
lasso,ES8,95,Nov,0.0159838045394915,0.2101856408969798
lasso,ES8,95,Dec,0.0178184310424973,0.1684255919251415
lasso,ES8,95,Jan,0.0193129583868563,0.2269941469001831
lasso,ES8,GOA,Feb,0.0563325635019015,0.1273605820347799
lasso,ES8,GOA,Mar,0.0449138087805774,0.1308174866149359
lasso,ES8,GOA,Apr,0.0364244031751288,0.0883116152311145
lasso,ES8,GOA,May,0.048852150490959,0.1088690039363247
lasso,ES8,GOA,Jun,0.0286585892880571,0.0546423637250221
lasso,ES8,GOA,Jul,0.0424280438289832,0.0839069755829296
lasso,ES8,GOA,Aug,0.1634134874417039,0.2723760980469981
lasso,ES8,GOA,Sep,0.0621452119012353,0.1119761847852014
lasso,ES8,GOA,Oct,0.0278670390182103,0.0622648950010574
lasso,ES8,GOA,Nov,0.0344672976892515,0.0677901211588162
lasso,ES8,GOA,Dec,0.0607294396828951,0.1962397698323808
lasso,ES8,GOA,Jan,0.0449245534394386,0.1477042459669461
lasso,ES9,95,Feb,0.0126890970388902,0.070764582758557
lasso,ES9,95,Mar,0.0207973301202397,0.1510787943385473
lasso,ES9,95,Apr,0.0171176798199806,0.0713721256709817
lasso,ES9,95,May,0.0114394207244718,0.053030760414625
lasso,ES9,95,Jun,0.0181881272827294,0.0720631860860031
lasso,ES9,95,Jul,0.0245913775961479,0.128532008291365
lasso,ES9,95,Aug,0.0391678398140918,0.158927509613091
lasso,ES9,95,Sep,0.0120679206899072,0.0590188022496652
lasso,ES9,95,Oct,0.0135249823586652,0.0723943515986098
lasso,ES9,95,Nov,0.0124629240797388,0.0706685357173925
lasso,ES9,95,Dec,0.016659960287401,0.0877561307720825
lasso,ES9,95,Jan,0.0224751116166056,0.1685143181237702
lasso,ES9,GOA,Feb,0.0286205119298227,0.0371244004244887
lasso,ES9,GOA,Mar,0.0646768881006751,0.4994402646752097
lasso,ES9,GOA,Apr,0.0400296539823767,0.0549398188798201
lasso,ES9,GOA,May,0.0369355042284578,0.0524984118863186
lasso,ES9,GOA,Jun,0.0396846852773717,0.055308693444678
lasso,ES9,GOA,Jul,0.0561000901346441,0.1459823366325865
lasso,ES9,GOA,Aug,0.0495528226689971,0.0664704003365892
lasso,ES9,GOA,Sep,0.026650433356468,0.0370012916742606
lasso,ES9,GOA,Oct,0.0207240176766825,0.0265580166369294
lasso,ES9,GOA,Nov,0.0167489375708846,0.0244144426345536
lasso,ES9,GOA,Dec,0.0599895498647955,0.2329262011882279
lasso,ES9,GOA,Jan,0.1082414286328038,0.3534231378673692
dummy_mean,ES1,95,Feb,0.0328028575121407,3.965013798620601
dummy_mean,ES1,95,Mar,0.0274616194035338,0.7128634589491993
dummy_mean,ES1,95,Apr,0.0243303301377653,0.4047696937215282
dummy_mean,ES1,95,May,0.0190750567459638,0.2799703488938193
dummy_mean,ES1,95,Jun,0.0207241584506098,0.3065622754385689
dummy_mean,ES1,95,Jul,0.0260887896167155,0.2651891936851601
dummy_mean,ES1,95,Aug,0.0307061826069394,0.2317973659439058
dummy_mean,ES1,95,Sep,0.0229782708624662,0.367894791078947
dummy_mean,ES1,95,Oct,0.0210563345295225,0.3699166399327528
dummy_mean,ES1,95,Nov,0.02735252790762,0.7256831974110597
dummy_mean,ES1,95,Dec,0.0202504021748276,0.4054052810240701
dummy_mean,ES1,95,Jan,0.0277111609415747,0.7541670534812013
dummy_mean,ES1,GOA,Feb,0.128290908986713,0.2533272595060756
dummy_mean,ES1,GOA,Mar,0.1932941686483494,1.85826768175052
dummy_mean,ES1,GOA,Apr,0.1301901300473719,0.2462407315615261
dummy_mean,ES1,GOA,May,0.1567743559695329,0.2923719384375175
dummy_mean,ES1,GOA,Jun,0.1384472396454305,0.2504529745262132
dummy_mean,ES1,GOA,Jul,0.1462986295837012,0.2982644195627717
dummy_mean,ES1,GOA,Aug,0.1194039563042666,0.1902755608163642
dummy_mean,ES1,GOA,Sep,0.1071219238838296,0.1734220452704623
dummy_mean,ES1,GOA,Oct,0.1410067618003886,0.267793382336505
dummy_mean,ES1,GOA,Nov,0.1517063245272902,0.3098297465595969
dummy_mean,ES1,GOA,Dec,0.1657194856376296,0.3664105103396091
dummy_mean,ES1,GOA,Jan,0.1397150199013567,0.2942819008657334
dummy_mean,ES10,95,Feb,0.0512196464234042,0.1416934634039358
dummy_mean,ES10,95,Mar,0.0587677827497922,0.1841864977754997
dummy_mean,ES10,95,Apr,0.0430692517565258,0.1231776997040832
dummy_mean,ES10,95,May,0.0625022005617997,0.1536792472353861
dummy_mean,ES10,95,Jun,0.0470445366098497,0.1214201541206809
dummy_mean,ES10,95,Jul,0.0596056787500379,0.1326249238295283
dummy_mean,ES10,95,Aug,0.0468068503155089,0.1213003695702368
dummy_mean,ES10,95,Sep,0.0493574233531256,0.1202398266850175
dummy_mean,ES10,95,Oct,0.050766507927537,0.1304174071278282
dummy_mean,ES10,95,Nov,0.0590107235605683,0.1466783079633518
dummy_mean,ES10,95,Dec,0.0642759595966244,0.1723244616792747
dummy_mean,ES10,95,Jan,0.0491900019520495,0.1334039715104032
dummy_mean,ES10,GOA,Feb,0.1068554291211447,0.177553775001615
dummy_mean,ES10,GOA,Mar,0.1805619749006842,0.8089136347346929
dummy_mean,ES10,GOA,Apr,0.1043215765213309,0.1671029772162894
dummy_mean,ES10,GOA,May,0.1063687901891442,0.1805706721731975
dummy_mean,ES10,GOA,Jun,0.0844623214229703,0.1369374099045273
dummy_mean,ES10,GOA,Jul,0.1835443267831287,0.8697863182026823
dummy_mean,ES10,GOA,Aug,0.0836208074205493,0.1399394599197089
dummy_mean,ES10,GOA,Sep,0.0869609195197421,0.1270402610733615
dummy_mean,ES10,GOA,Oct,0.1287206989524151,0.1710176660434844
dummy_mean,ES10,GOA,Nov,0.1247485154346155,0.1771264942983306
dummy_mean,ES10,GOA,Dec,0.1935949629755339,2.8389833918683447
dummy_mean,ES10,GOA,Jan,0.1668787365881898,83660731535787.95
dummy_mean,ES11,95,Feb,0.0378752472868954,0.2220865216732394
dummy_mean,ES11,95,Mar,0.0372605160057101,0.2405743956255187
dummy_mean,ES11,95,Apr,0.0322248339447953,0.1393441715602882
dummy_mean,ES11,95,May,0.0254642832684396,0.1208010353090494
dummy_mean,ES11,95,Jun,0.0316589085617189,0.1129315720863238
dummy_mean,ES11,95,Jul,0.0921526114129008,0.3010191841563381
dummy_mean,ES11,95,Aug,0.1099577003074833,0.3504618894060417
dummy_mean,ES11,95,Sep,0.0295939656117582,0.1045433122673799
dummy_mean,ES11,95,Oct,0.0344421057430982,0.1997137336732592
dummy_mean,ES11,95,Nov,0.0361726855400161,0.2211289224098277
dummy_mean,ES11,95,Dec,0.0400666838546796,0.2431505266003478
dummy_mean,ES11,95,Jan,0.0475724454953567,0.3346010516291095
dummy_mean,ES11,GOA,Feb,0.1154012068383187,0.1770299314498097
dummy_mean,ES11,GOA,Mar,0.202233235983426,2.3641187392369782
dummy_mean,ES11,GOA,Apr,0.1122613888375567,0.1714092360335363
dummy_mean,ES11,GOA,May,0.0977598190274268,0.1456645548008334
dummy_mean,ES11,GOA,Jun,0.0925304463663263,0.1368268128904322
dummy_mean,ES11,GOA,Jul,0.2226177281926946,2.399358221971093
dummy_mean,ES11,GOA,Aug,0.1524190563754895,0.1653745569673117
dummy_mean,ES11,GOA,Sep,0.0950083856466524,0.1511765057733857
dummy_mean,ES11,GOA,Oct,0.1340375988111513,0.2535609391706769
dummy_mean,ES11,GOA,Nov,0.1127985216701305,0.2009002148131407
dummy_mean,ES11,GOA,Dec,0.204736909783776,2.299594865553514
dummy_mean,ES11,GOA,Jan,0.1931419724276465,3.990497518902216
dummy_mean,ES12,95,Feb,0.0371004540882178,0.138114951295671
dummy_mean,ES12,95,Mar,0.0423244138244477,0.186041959589592
dummy_mean,ES12,95,Apr,0.0467522988913597,0.1421727600144087
dummy_mean,ES12,95,May,0.050113849664794,0.1663028852022337
dummy_mean,ES12,95,Jun,0.0523468712748054,0.1544732863803234
dummy_mean,ES12,95,Jul,0.0736694801538909,0.2157111641007741
dummy_mean,ES12,95,Aug,0.0696732784358048,0.2005261910906228
dummy_mean,ES12,95,Sep,0.0372319360884479,0.1142145205620647
dummy_mean,ES12,95,Oct,0.0358043225982549,0.1187663999646224
dummy_mean,ES12,95,Nov,0.0381806937465451,0.139878443478206
dummy_mean,ES12,95,Dec,0.061025974379929,0.2723693835149645
dummy_mean,ES12,95,Jan,0.0428359411970645,0.1773891559907653
dummy_mean,ES12,GOA,Feb,0.1140921280609447,0.1529024614929292
dummy_mean,ES12,GOA,Mar,0.2243072767668585,5.817668491243682
dummy_mean,ES12,GOA,Apr,0.1363118880043412,0.2114354661489865
dummy_mean,ES12,GOA,May,0.1420213986663212,0.204719712232204
dummy_mean,ES12,GOA,Jun,0.1133323736520973,0.1532049082920738
dummy_mean,ES12,GOA,Jul,0.2382525398350437,1.819028282059021
dummy_mean,ES12,GOA,Aug,0.1280691974663282,0.1940098563706082
dummy_mean,ES12,GOA,Sep,0.112163175897819,0.159150823367339
dummy_mean,ES12,GOA,Oct,0.1335273378098254,0.2147736230730672
dummy_mean,ES12,GOA,Nov,0.1176884515395927,0.1699404012677436
dummy_mean,ES12,GOA,Dec,0.2222740105744487,1.7653577259845803
dummy_mean,ES12,GOA,Jan,0.2035070184268593,1.436637419210824
dummy_mean,ES2,95,Feb,0.0438376625319233,0.2378381990562819
dummy_mean,ES2,95,Mar,0.0560819007338635,0.3911484786056773
dummy_mean,ES2,95,Apr,0.0422366951506727,0.2188180127357394
dummy_mean,ES2,95,May,0.0496066414309746,0.1785547712248069
dummy_mean,ES2,95,Jun,0.041184481655854,0.1532166397987635
dummy_mean,ES2,95,Jul,0.0547832583159741,0.2230286301031987
dummy_mean,ES2,95,Aug,0.0604189574803465,0.212682907447179
dummy_mean,ES2,95,Sep,0.030183552254299,0.1289756465753263
dummy_mean,ES2,95,Oct,0.044036816528943,0.2294063453504051
dummy_mean,ES2,95,Nov,0.0452208887796578,0.2627517189528477
dummy_mean,ES2,95,Dec,0.0394603655238757,0.183388585267132
dummy_mean,ES2,95,Jan,0.0490960624765303,0.3206594532696495
dummy_mean,ES2,GOA,Feb,0.120059460737194,0.2238851026175135
dummy_mean,ES2,GOA,Mar,0.1835631849408217,1.95252398309578
dummy_mean,ES2,GOA,Apr,0.125163523485817,0.2316360639654677
dummy_mean,ES2,GOA,May,0.1234159544837612,0.2299181209024476
dummy_mean,ES2,GOA,Jun,0.1044373581534214,0.1641397741317442
dummy_mean,ES2,GOA,Jul,0.1809752496685754,1.3001786700462434
dummy_mean,ES2,GOA,Aug,0.0969240890539588,0.1742937653509123
dummy_mean,ES2,GOA,Sep,0.0924299085060748,0.1629234208486432
dummy_mean,ES2,GOA,Oct,0.1262876666581019,0.2643709512971199
dummy_mean,ES2,GOA,Nov,0.1152105285529092,0.2232611948149443
dummy_mean,ES2,GOA,Dec,0.1781309679341154,0.612943784590284
dummy_mean,ES2,GOA,Jan,0.1770933501546034,0.9003788978507321
dummy_mean,ES3,95,Feb,0.0299564482074542,0.394734375472786
dummy_mean,ES3,95,Mar,0.0428082709035834,0.7932932489577341
dummy_mean,ES3,95,Apr,0.0318813639332914,0.3702486787966205
dummy_mean,ES3,95,May,0.0274882003530823,0.3325588483526797
dummy_mean,ES3,95,Jun,0.0389889550908647,0.2628157485622485
dummy_mean,ES3,95,Jul,0.0825779567437691,0.3807505624388884
dummy_mean,ES3,95,Aug,0.1039966670624651,0.4265574134324836
dummy_mean,ES3,95,Sep,0.0356745161035661,0.2133076760037253
dummy_mean,ES3,95,Oct,0.0304783463100975,0.274348157046944
dummy_mean,ES3,95,Nov,0.0328282574512042,0.3010458315040475
dummy_mean,ES3,95,Dec,0.036575453474626,0.2753577149403704
dummy_mean,ES3,95,Jan,0.0339877374774419,0.5227361555117231
dummy_mean,ES3,GOA,Feb,0.1178967903389905,0.2464633258334869
dummy_mean,ES3,GOA,Mar,0.1585275545933259,0.5639968586889422
dummy_mean,ES3,GOA,Apr,0.1138858739196494,0.2570447199292379
dummy_mean,ES3,GOA,May,0.1365497779607123,0.2478372033392496
dummy_mean,ES3,GOA,Jun,0.1383739945815735,0.268980826325853
dummy_mean,ES3,GOA,Jul,0.2047740503002521,0.2677617216327305
dummy_mean,ES3,GOA,Aug,0.2197680636449716,0.2726579839917536
dummy_mean,ES3,GOA,Sep,0.1411087822018368,0.2106911937123
dummy_mean,ES3,GOA,Oct,0.1404495172338931,0.2909425235223691
dummy_mean,ES3,GOA,Nov,0.123190822784597,0.2526618333243587
dummy_mean,ES3,GOA,Dec,0.1734946677780018,0.3987137649652295
dummy_mean,ES3,GOA,Jan,0.1483793325106531,0.4096142020183346
dummy_mean,ES4,95,Feb,0.0260119470370053,0.1707744952450565
dummy_mean,ES4,95,Mar,0.0212057318501398,0.1590299898961175
dummy_mean,ES4,95,Apr,0.030258295741903,0.1973957771046614
dummy_mean,ES4,95,May,0.0242797973161904,0.1670539623836424
dummy_mean,ES4,95,Jun,0.0261158467567445,0.125906626659538
dummy_mean,ES4,95,Jul,0.0358585720698084,0.1513517471784203
dummy_mean,ES4,95,Aug,0.0368255714473665,0.1575987202987586
dummy_mean,ES4,95,Sep,0.0347187243047524,0.1295933134669403
dummy_mean,ES4,95,Oct,0.0258679984345957,0.1381617573332235
dummy_mean,ES4,95,Nov,0.0293589752554208,0.1329092965223822
dummy_mean,ES4,95,Dec,0.0323152195143079,0.1795009827081291
dummy_mean,ES4,95,Jan,0.0341141574447253,0.2907907536955409
dummy_mean,ES4,GOA,Feb,0.0673853435789484,0.1254196572083303
dummy_mean,ES4,GOA,Mar,0.1257277860649811,0.4420410963663151
dummy_mean,ES4,GOA,Apr,0.0636431209772534,0.1164207618900494
dummy_mean,ES4,GOA,May,0.0617215557692265,0.1199214656657473
dummy_mean,ES4,GOA,Jun,0.0572519482516279,0.0920755235516029
dummy_mean,ES4,GOA,Jul,0.1268089569795346,0.3879999905733381
dummy_mean,ES4,GOA,Aug,0.068136723588727,0.1206137253405523
dummy_mean,ES4,GOA,Sep,0.0881830454733886,0.2558215927523905
dummy_mean,ES4,GOA,Oct,0.0595193687458246,0.1143939876945215
dummy_mean,ES4,GOA,Nov,0.0547785452310742,0.1002072579996263
dummy_mean,ES4,GOA,Dec,0.1047100736818576,0.2468649209396828
dummy_mean,ES4,GOA,Jan,0.1310801171153849,0.7594625164040297
dummy_mean,ES5,95,Feb,0.0215757750985094,0.3358504720726583
dummy_mean,ES5,95,Mar,0.0273966272410505,0.5865317144025436
dummy_mean,ES5,95,Apr,0.0258862986523546,0.365334973174281
dummy_mean,ES5,95,May,0.0212678783020434,0.2670291264182436
dummy_mean,ES5,95,Jun,0.0294784858801058,0.1848561313734097
dummy_mean,ES5,95,Jul,0.0546166999149413,0.3728959817959553
dummy_mean,ES5,95,Aug,0.059903496768937,0.3914301668666315
dummy_mean,ES5,95,Sep,0.0339193877137964,0.245422472694163
dummy_mean,ES5,95,Oct,0.0328777962298676,0.2674244332930693
dummy_mean,ES5,95,Nov,0.0237568707949109,0.3254193788599592
dummy_mean,ES5,95,Dec,0.021757868093725,0.2279871707400114
dummy_mean,ES5,95,Jan,0.0284786715192721,0.5224726845124502
dummy_mean,ES5,GOA,Feb,0.2189463827839565,0.5661352405883718
dummy_mean,ES5,GOA,Mar,0.2244768197189151,0.8658294060257954
dummy_mean,ES5,GOA,Apr,0.2320744991404501,0.6856267931738417
dummy_mean,ES5,GOA,May,0.2227880175807579,0.5405001193223347
dummy_mean,ES5,GOA,Jun,0.1900061845858839,0.3818280508458062
dummy_mean,ES5,GOA,Jul,0.2247613140966989,0.5084234990511628
dummy_mean,ES5,GOA,Aug,0.1776236142777111,0.3660643147016814
dummy_mean,ES5,GOA,Sep,0.1865543352175165,0.4170746594958896
dummy_mean,ES5,GOA,Oct,0.2223781762575303,0.560613476196959
dummy_mean,ES5,GOA,Nov,0.2377782695202349,0.5892571647392736
dummy_mean,ES5,GOA,Dec,0.2270895506068853,0.6384800248880249
dummy_mean,ES5,GOA,Jan,0.2388238170888888,0.6869289480632357
