year,section,population_00-19,population_20-29,population_30-49,population_50-64,population_65-99,population_total,lat,lon
2019,1503002021,370.0,133.0,684.0,373.0,290.0,1850.0,43.38231002675062,-8.408534448398575
2019,1503002022,263.0,214.0,360.0,605.0,376.0,1818.0,43.38452153698248,-8.39537870752937
2019,1503002023,96.0,86.0,233.0,214.0,394.0,1023.0,43.38500800245755,-8.402291401296287
2019,1503003001,126.0,99.0,186.0,184.0,265.0,860.0,43.36646909081798,-8.40627810931537
2019,1503003002,231.0,120.0,312.0,269.0,360.0,1292.0,43.366231465533374,-8.408147556461412
2019,1503003003,259.0,94.0,337.0,241.0,573.0,1504.0,43.365374252287026,-8.409360271754391
2019,1503003004,155.0,96.0,343.0,200.0,214.0,1008.0,43.36422545924858,-8.411570322431983
2019,1503003005,283.0,93.0,372.0,260.0,401.0,1409.0,43.36359986620341,-8.409108326056472
2019,1503003006,192.0,113.0,346.0,235.0,322.0,1208.0,43.36378688649398,-8.407133784248328
2019,1503003007,256.0,121.0,324.0,292.0,450.0,1443.0,43.36228698869552,-8.405147210947227
2019,1503003009,176.0,89.0,292.0,218.0,471.0,1246.0,43.36237398238733,-8.409295841987612
2019,1503003010,182.0,100.0,372.0,272.0,300.0,1226.0,43.3612549268611,-8.409568481793828
2019,1503003011,197.0,81.0,270.0,193.0,272.0,1013.0,43.36140422581079,-8.407320887063204
2019,1503003012,171.0,106.0,325.0,176.0,184.0,962.0,43.36024334408206,-8.408604536202668
2019,1503003013,223.0,131.0,472.0,278.0,353.0,1457.0,43.35937702735602,-8.408655943836603
2019,1503003014,181.0,91.0,376.0,186.0,281.0,1115.0,43.359759142847146,-8.405959052784317
2019,1503003015,160.0,87.0,278.0,216.0,348.0,1089.0,43.359968564931634,-8.404596994504729
2019,1503003016,276.0,159.0,458.0,424.0,520.0,1837.0,43.3578732342863,-8.404066513312378
2019,1503003017,173.0,118.0,374.0,293.0,434.0,1392.0,43.3558340831318,-8.40518651273692
2019,1503003018,198.0,109.0,329.0,277.0,525.0,1438.0,43.35436580900475,-8.403956864314233
2019,1503003020,249.0,127.0,503.0,331.0,368.0,1578.0,43.35870079372339,-8.400066572807194
2019,1503003021,138.0,64.0,234.0,152.0,217.0,805.0,43.3646049892811,-8.41028965878731
2019,1503003022,106.0,91.0,272.0,206.0,310.0,985.0,43.35610324443992,-8.400676128637935
2019,1503003023,81.0,44.0,165.0,160.0,241.0,691.0,43.356382610502976,-8.395268142762228
2019,1503004001,129.0,79.0,256.0,175.0,287.0,926.0,43.361758820731204,-8.414683189688922
2019,1503004002,159.0,127.0,283.0,253.0,368.0,1190.0,43.361284782365686,-8.412367987420172
2019,1503004003,119.0,116.0,297.0,261.0,290.0,1083.0,43.35977669184495,-8.415843952440573
2019,1503004004,168.0,136.0,351.0,247.0,265.0,1167.0,43.35869683535776,-8.416619673938996
2019,1503004005,134.0,89.0,319.0,255.0,390.0,1187.0,43.35846920011486,-8.418861017156972
2019,1503004006,168.0,132.0,322.0,230.0,300.0,1152.0,43.35854259172068,-8.41389305220045
2019,1503004007,262.0,181.0,532.0,439.0,439.0,1853.0,43.3584244790122,-8.409369638068172
2019,1503004008,151.0,103.0,345.0,240.0,335.0,1174.0,43.35743278164167,-8.408787708943127
2019,1503004009,144.0,129.0,329.0,236.0,322.0,1160.0,43.35708164527344,-8.407403010344675
2019,1503004010,208.0,117.0,505.0,337.0,433.0,1600.0,43.35541568353404,-8.407463247593471
2019,1503004011,193.0,108.0,317.0,219.0,329.0,1166.0,43.354955280196144,-8.410185970993158
2019,1503004012,168.0,117.0,354.0,258.0,308.0,1205.0,43.356546480271454,-8.410180542466746
2019,1503004013,207.0,156.0,453.0,300.0,470.0,1586.0,43.35686382671878,-8.412138463505526
2019,1503004014,83.0,76.0,204.0,210.0,253.0,826.0,43.356660287048065,-8.41385649207346
2019,1503004015,213.0,126.0,419.0,317.0,480.0,1555.0,43.357623916077635,-8.417200582387064
2019,1503004018,140.0,115.0,294.0,206.0,288.0,1043.0,43.353114820051836,-8.407260483599066
2019,1503004019,120.0,74.0,269.0,168.0,211.0,842.0,43.35354437019732,-8.412027955050098
2019,1503004020,166.0,122.0,392.0,262.0,321.0,1263.0,43.350743575905184,-8.412378392176045
2019,1503004021,102.0,89.0,240.0,145.0,158.0,734.0,43.355032817248414,-8.412666392399041
2019,1503004022,167.0,118.0,337.0,207.0,282.0,1111.0,43.35427625411669,-8.413233206066261
2019,1503004023,243.0,168.0,508.0,382.0,494.0,1795.0,43.35292573658629,-8.414167816903205
2019,1503004024,99.0,78.0,217.0,196.0,224.0,814.0,43.3514722441151,-8.41454954241612
2019,1503004025,141.0,98.0,293.0,217.0,258.0,1007.0,43.355637669514714,-8.411174730175322
2019,1503004026,149.0,69.0,274.0,171.0,246.0,909.0,43.359155318202795,-8.418189023361506
2019,1503004028,147.0,99.0,334.0,284.0,367.0,1231.0,43.35693079804512,-8.415480951902193
2019,1503004029,108.0,72.0,253.0,212.0,325.0,970.0,43.352555366695206,-8.412335326538393
2019,1503005001,284.0,123.0,461.0,294.0,486.0,1648.0,43.367980830969536,-8.40956986371145
2019,1503005002,155.0,64.0,243.0,214.0,379.0,1055.0,43.36774944127983,-8.413140319854055
2019,1503005003,272.0,127.0,374.0,359.0,371.0,1503.0,43.366440167552064,-8.412058153081777
2019,1503005004,431.0,130.0,499.0,382.0,406.0,1848.0,43.36456587103495,-8.415075196838098
2019,1503005005,178.0,127.0,314.0,260.0,402.0,1281.0,43.36631499264706,-8.41785121963757
2019,1503005006,243.0,101.0,493.0,279.0,412.0,1528.0,43.36995134098484,-8.421544137098369
2019,1503005007,248.0,164.0,404.0,435.0,413.0,1664.0,43.36750803144067,-8.423587424918402
2019,1503005008,229.0,266.0,642.0,566.0,495.0,2198.0,43.37157279471893,-8.426153837759149
2019,1503005009,213.0,131.0,404.0,275.0,340.0,1363.0,43.37214131860552,-8.42088164598841
2019,1503005010,86.0,70.0,212.0,210.0,193.0,771.0,43.37525241762184,-8.42188153299299
2019,1503005011,285.0,104.0,463.0,306.0,269.0,1427.0,43.37607276579041,-8.438946496116152
2019,1503005012,343.0,172.0,591.0,445.0,247.0,1798.0,43.36732348884611,-8.431479780587727
2019,1503005013,191.0,84.0,265.0,210.0,314.0,1064.0,43.36547835634771,-8.411865301791593
2019,1503005014,377.0,164.0,594.0,399.0,577.0,2111.0,43.36939675806365,-8.417245131045727
2019,1503005015,198.0,114.0,391.0,274.0,374.0,1351.0,43.37313317822757,-8.422655309684323
2019,1503005016,170.0,106.0,373.0,262.0,351.0,1262.0,43.3664537420081,-8.42315916415336
2019,1503005017,350.0,152.0,479.0,468.0,298.0,1747.0,43.37440551726991,-8.426970772239947
2019,1503005018,441.0,215.0,658.0,624.0,251.0,2189.0,43.37553384523721,-8.435021272497222
2019,1503005019,331.0,105.0,438.0,316.0,196.0,1386.0,43.37359680494429,-8.43400125818593
2019,1503005020,237.0,113.0,338.0,300.0,145.0,1133.0,43.373712811566165,-8.430313387643608
2019,1503005021,449.0,99.0,534.0,342.0,168.0,1592.0,43.37469233375581,-8.434411654190576
2019,1503005022,525.0,158.0,744.0,510.0,256.0,2193.0,43.37222953371156,-8.434280935992843
2019,1503006001,226.0,117.0,394.0,332.0,402.0,1471.0,43.36309338394722,-8.415662075158057
2019,1503006002,236.0,169.0,465.0,332.0,424.0,1626.0,43.363940171995296,-8.419079326857076
2019,1503006003,149.0,108.0,320.0,196.0,317.0,1090.0,43.36298960196614,-8.418055353884075
2019,1503006004,128.0,61.0,246.0,149.0,245.0,829.0,43.36102085344021,-8.41896836348178
2019,1503006005,141.0,93.0,270.0,196.0,364.0,1064.0,43.36013482197587,-8.420285162996963
2019,1503006006,145.0,70.0,249.0,158.0,196.0,818.0,43.35897383737742,-8.42148841176737
2019,1503006007,144.0,89.0,280.0,180.0,274.0,967.0,43.35991431354071,-8.421626350182189
2019,1503006008,149.0,88.0,307.0,210.0,223.0,977.0,43.361903726636726,-8.419188696563316
2019,1503006009,207.0,127.0,423.0,256.0,461.0,1474.0,43.362249763942934,-8.420438269220192
2019,1503006010,147.0,112.0,299.0,260.0,290.0,1108.0,43.36178276230275,-8.423259360826377
2019,1503006011,111.0,77.0,235.0,123.0,201.0,747.0,43.363520453335695,-8.420671364893275
2019,1503006012,260.0,139.0,442.0,307.0,472.0,1620.0,43.36250007918116,-8.424126951447299
2019,1503006013,145.0,115.0,282.0,203.0,317.0,1062.0,43.36364933096789,-8.42383828189537
2019,1503006014,205.0,134.0,391.0,267.0,342.0,1339.0,43.36438184275343,-8.4228849514282
2019,1503006015,173.0,134.0,382.0,277.0,332.0,1298.0,43.365230043828404,-8.421596420050173
2019,1503006016,201.0,155.0,428.0,273.0,364.0,1421.0,43.36501240357933,-8.423814037195143
2019,1503006017,211.0,136.0,423.0,272.0,348.0,1390.0,43.360948555655774,-8.417140537092747
2019,1503006018,146.0,109.0,265.0,210.0,363.0,1093.0,43.361948416575665,-8.417357595256656
2019,1503006019,150.0,103.0,279.0,240.0,308.0,1080.0,43.3601224662407,-8.418819716328056
2019,1503006020,115.0,75.0,240.0,131.0,263.0,824.0,43.36191663508788,-8.42158848258155
2019,1503006021,126.0,86.0,282.0,177.0,274.0,945.0,43.363185924379366,-8.422027808239996
2019,1503006022,103.0,76.0,212.0,129.0,213.0,733.0,43.364207535717235,-8.422133595961844
2019,1503006023,159.0,103.0,354.0,233.0,374.0,1223.0,43.36085205163768,-8.422146163984037
2019,1503007001,197.0,149.0,419.0,281.0,345.0,1391.0,43.35364887197364,-8.396170113559924
2019,1503007002,222.0,138.0,483.0,306.0,493.0,1642.0,43.35290679682416,-8.392668238960741
2019,1503007003,149.0,59.0,297.0,175.0,157.0,837.0,43.35287980028643,-8.395553498791248
2019,1503007004,222.0,106.0,394.0,271.0,472.0,1465.0,43.35187447969187,-8.389333914744084
2019,1503007005,178.0,86.0,328.0,237.0,271.0,1100.0,43.35223314430292,-8.393469034781402
2019,1503007006,293.0,151.0,609.0,388.0,442.0,1883.0,43.350893609676724,-8.390633608668766
2019,1503007007,247.0,151.0,485.0,369.0,305.0,1557.0,43.35131186819669,-8.395760965941196
2019,1503007008,286.0,143.0,535.0,325.0,331.0,1620.0,43.351676512627705,-8.397793222492233
2019,1503007009,229.0,148.0,506.0,365.0,455.0,1703.0,43.35312989854091,-8.402864492895729
2019,1503007010,164.0,123.0,357.0,251.0,321.0,1216.0,43.353703752731015,-8.40029404541964
2019,1503007011,197.0,181.0,420.0,357.0,360.0,1515.0,43.35324433794241,-8.3989706694025
2019,1503007012,205.0,134.0,425.0,346.0,403.0,1513.0,43.355083494671064,-8.398590962048312
2019,1503007013,247.0,180.0,511.0,397.0,638.0,1973.0,43.354152676438055,-8.391977012756268
2019,1503007014,196.0,155.0,454.0,377.0,433.0,1615.0,43.352372776719086,-8.388198321432052
2019,1503007015,289.0,143.0,452.0,397.0,428.0,1709.0,43.34884269235172,-8.41181587694477
2019,1503007016,161.0,88.0,298.0,226.0,330.0,1103.0,43.346329292455344,-8.412350509002344
2019,1503007017,79.0,53.0,196.0,144.0,245.0,717.0,43.34991289186907,-8.406324217684512
2019,1503007018,144.0,77.0,293.0,218.0,447.0,1179.0,43.34792960107183,-8.404357105790476
2019,1503007019,135.0,71.0,287.0,238.0,305.0,1036.0,43.34662352423009,-8.409504097062863
2019,1503007020,274.0,119.0,469.0,324.0,342.0,1528.0,43.350516788388994,-8.403631698613466
2019,1503007021,231.0,108.0,418.0,247.0,456.0,1460.0,43.3481565587473,-8.39758478675951
2019,1503007022,203.0,129.0,328.0,299.0,324.0,1283.0,43.347190057182935,-8.400099720823484
2019,1503007023,192.0,104.0,357.0,274.0,386.0,1313.0,43.34610114254925,-8.402124570945334
2019,1503007025,91.0,54.0,176.0,141.0,238.0,700.0,43.344540048439185,-8.403860617885668
2019,1503007026,129.0,61.0,216.0,172.0,232.0,810.0,43.34436413297657,-8.400886081389384
2019,1503007027,139.0,82.0,288.0,249.0,351.0,1109.0,43.34353014788304,-8.403735118227631
2019,1503007028,140.0,95.0,389.0,331.0,398.0,1353.0,43.34212875829454,-8.413102827405224
2019,1503007029,128.0,61.0,245.0,181.0,406.0,1021.0,43.350008459021346,-8.408480171971936
2019,1503007030,170.0,119.0,345.0,274.0,446.0,1354.0,43.34418106728363,-8.411051612914227
2019,1503007031,236.0,149.0,481.0,245.0,280.0,1391.0,43.34307675379143,-8.423046126472927
2019,1503007033,138.0,72.0,254.0,225.0,272.0,961.0,43.345290289954065,-8.405585262971782
2019,1503007034,97.0,55.0,192.0,208.0,315.0,867.0,43.346581208275104,-8.407323055031522
2019,1503007035,233.0,152.0,420.0,373.0,400.0,1578.0,43.347841670823655,-8.401478852474698
2019,1503007036,534.0,222.0,1043.0,508.0,285.0,2592.0,43.338450773443135,-8.413089816212487
2019,1503007038,206.0,94.0,364.0,240.0,376.0,1280.0,43.34681765528553,-8.39884878686182
2019,1503007039,204.0,129.0,323.0,327.0,241.0,1224.0,43.349275441443964,-8.395632600267703
2019,1503007040,176.0,94.0,301.0,251.0,322.0,1144.0,43.35026214090248,-8.393256099247749
2019,1503007041,188.0,101.0,278.0,274.0,175.0,1016.0,43.35025955919446,-8.400373607106985
2019,1503007042,372.0,203.0,580.0,534.0,409.0,2098.0,43.34045746824218,-8.405284818811191
2019,1503007043,298.0,127.0,391.0,380.0,202.0,1398.0,43.34179544401284,-8.402695364955068
2019,1503008001,188.0,103.0,403.0,267.0,328.0,1289.0,43.34104751962568,-8.39572060769669
2019,1503008002,408.0,171.0,712.0,376.0,350.0,2017.0,43.345333256643876,-8.39726781558753
2019,1503008003,337.0,143.0,493.0,365.0,278.0,1616.0,43.343928503001415,-8.389840233318306
2019,1503008004,285.0,107.0,438.0,303.0,309.0,1442.0,43.337232256907235,-8.398017653830419
2019,1503008005,333.0,165.0,649.0,458.0,463.0,2068.0,43.32631216586304,-8.397594076956773
2019,1503008006,216.0,108.0,388.0,263.0,244.0,1219.0,43.32950701060477,-8.3851079036381
2019,1503008007,193.0,107.0,346.0,163.0,105.0,914.0,43.333180075557095,-8.390886037132047
2019,1503009001,763.0,289.0,912.0,542.0,287.0,2793.0,43.330696870335,-8.408549872489626
2019,1503009002,378.0,137.0,652.0,356.0,326.0,1849.0,43.31845240122822,-8.428419366442089
2019,1503009003,808.0,87.0,1379.0,170.0,80.0,2524.0,43.33355286790009,-8.438316176434665
2019,1503009004,693.0,233.0,1314.0,227.0,128.0,2595.0,43.32473947373815,-8.445744789434485
2019,1503009005,511.0,54.0,826.0,110.0,40.0,1541.0,43.32149031598168,-8.45004387584234
2019,1503009006,267.0,30.0,446.0,79.0,20.0,842.0,43.326962819486305,-8.430062120049698
2019,1503010001,109.0,54.0,257.0,233.0,213.0,866.0,43.35721206234119,-8.44504984735876
2019,1503010002,194.0,161.0,395.0,449.0,441.0,1640.0,43.359130196687445,-8.423768233641036
2019,1503010003,170.0,157.0,338.0,435.0,404.0,1504.0,43.36017452967591,-8.424926232763758
2019,1503010004,169.0,151.0,339.0,388.0,317.0,1364.0,43.36119716535212,-8.426205222223006
2019,1503010005,537.0,118.0,1050.0,340.0,262.0,2307.0,43.3529205713134,-8.42168931217999
2019,1503010006,229.0,105.0,405.0,244.0,217.0,1200.0,43.35738960727764,-8.420371724899978
2019,1503101001,138.0,118.0,298.0,279.0,390.0,1223.0,43.30493933096792,-8.367351159483968
2019,1503101002,302.0,104.0,452.0,223.0,224.0,1305.0,43.314250637211195,-8.367181902443056
2019,1503101003,492.0,197.0,748.0,481.0,347.0,2265.0,43.31624835177701,-8.369708308134236
2019,1503101004,285.0,174.0,392.0,420.0,200.0,1471.0,43.315995622123225,-8.373036252694467
2019,1503101005,294.0,169.0,492.0,386.0,286.0,1627.0,43.31507092618645,-8.364328711881207
2019,1503101006,147.0,61.0,265.0,129.0,86.0,688.0,43.3150389173054,-8.369754009963254
2019,1503101007,551.0,89.0,733.0,283.0,154.0,1810.0,43.31784973053911,-8.364163356823662
2019,1503102001,348.0,192.0,539.0,373.0,266.0,1718.0,43.32478949433928,-8.378796654739984
2019,1503102002,488.0,184.0,753.0,470.0,256.0,2151.0,43.31928501198254,-8.386045775024169
2019,1503102003,146.0,117.0,349.0,316.0,192.0,1120.0,43.30853731846141,-8.379111777331733
2019,1503102004,408.0,242.0,607.0,577.0,463.0,2297.0,43.31164996747741,-8.403616833086145
2019,1503102005,562.0,115.0,886.0,320.0,196.0,2079.0,43.32061727811011,-8.381141670065405
2019,1503102006,296.0,153.0,490.0,346.0,234.0,1519.0,43.30876056800347,-8.386176121635062
2019,1503102007,325.0,207.0,493.0,468.0,323.0,1816.0,43.32773214619168,-8.380696983767134
2019,1503102008,157.0,90.0,292.0,178.0,115.0,832.0,43.31782057520354,-8.376206342410905
2019,1503102009,317.0,98.0,466.0,229.0,163.0,1273.0,43.32359470550021,-8.38693483417311
2019,1503103001,237.0,93.0,421.0,317.0,399.0,1467.0,43.29384483692696,-8.388667869704914
2019,1503103002,260.0,99.0,422.0,358.0,428.0,1567.0,43.270605687060275,-8.42072186356212
2019,1503103003,160.0,90.0,315.0,252.0,333.0,1150.0,43.25052407453755,-8.417966483281786
2019,1503103004,307.0,67.0,394.0,146.0,110.0,1024.0,43.2437049618442,-8.405411553754657
2019,1503201001,63.0,54.0,158.0,182.0,263.0,720.0,43.13565484915624,-8.008142073397986
2019,1503201002,258.0,128.0,460.0,328.0,322.0,1496.0,43.155655918494965,-8.023035451048637
2019,1503202001,239.0,152.0,479.0,431.0,466.0,1767.0,43.12546992990568,-8.111272451571947
2019,1503301001,171.0,81.0,315.0,263.0,331.0,1161.0,42.72600271258846,-8.682062713895547
2019,1503301003,121.0,72.0,259.0,182.0,280.0,914.0,42.71562299640231,-8.743994191387182
2019,1503301004,105.0,64.0,156.0,158.0,210.0,693.0,42.73200861710895,-8.708107945407903
2019,1503401001,85.0,94.0,237.0,174.0,286.0,876.0,43.01356014790299,-9.0950155048145
2019,1503401002,55.0,59.0,121.0,139.0,226.0,600.0,42.92721838397956,-9.11760094004385
2019,1503402001,84.0,59.0,186.0,143.0,235.0,707.0,42.98621215310429,-9.036139097550441
2019,1503402002,85.0,95.0,203.0,192.0,225.0,800.0,42.97666826647335,-9.129549868350903
2019,1503501001,72.0,44.0,152.0,132.0,201.0,601.0,43.46575728919397,-8.156656022659662
2019,1503501002,228.0,105.0,400.0,339.0,405.0,1477.0,43.47925109273171,-8.164653892289431
2019,1503501003,190.0,95.0,399.0,322.0,422.0,1428.0,43.467902314229924,-8.137876527950494
2019,1503501004,179.0,97.0,399.0,308.0,366.0,1349.0,43.467643290421975,-8.16985641321903
2019,1503501005,180.0,110.0,327.0,248.0,250.0,1115.0,43.47492064442435,-8.17903500357922
2019,1503501006,161.0,81.0,321.0,259.0,509.0,1331.0,43.47781208201742,-8.17315069657014
2019,1503501007,286.0,131.0,545.0,350.0,259.0,1571.0,43.4744507915008,-8.16480583404308
2019,1503501008,120.0,62.0,244.0,170.0,201.0,797.0,43.47238279140811,-8.169383037126723
2019,1503502001,173.0,109.0,343.0,375.0,522.0,1522.0,43.458890816022354,-8.17921563213746
2019,1503502002,114.0,84.0,238.0,228.0,359.0,1023.0,43.454776114381716,-8.196525374767635
2019,1503502003,105.0,41.0,178.0,162.0,244.0,730.0,43.438669438036044,-8.18766683027942
2019,1503601001,90.0,80.0,200.0,209.0,194.0,773.0,43.48005527286946,-8.224450502933252
2019,1503601002,161.0,145.0,362.0,425.0,506.0,1599.0,43.48260261372829,-8.224800007703559
2019,1503601003,224.0,153.0,343.0,477.0,561.0,1758.0,43.484848709766055,-8.22688006636866
2019,1503601004,114.0,68.0,198.0,182.0,220.0,782.0,43.4858211630277,-8.225263363455246
2019,1503601005,177.0,94.0,260.0,168.0,260.0,959.0,43.48685497185286,-8.224070879639802
2019,1503601006,354.0,130.0,577.0,476.0,344.0,1881.0,43.485242015703456,-8.221508603360586
2019,1503602001,235.0,145.0,362.0,298.0,329.0,1369.0,43.48332764079266,-8.23084157745903
2019,1503602003,117.0,82.0,227.0,189.0,221.0,836.0,43.48530027338374,-8.231444857704295
2019,1503602004,227.0,98.0,308.0,252.0,373.0,1258.0,43.48647069907929,-8.233488360629023
2019,1503602005,136.0,132.0,312.0,306.0,478.0,1364.0,43.48927890232005,-8.230138630082976
2019,1503602006,85.0,42.0,171.0,158.0,230.0,686.0,43.487207963362884,-8.22769376036682
2019,1503602008,169.0,90.0,272.0,254.0,384.0,1169.0,43.48871580613366,-8.224539605672048
2019,1503602009,101.0,53.0,228.0,175.0,247.0,804.0,43.49053874481525,-8.225045152062895
2019,1503602010,212.0,125.0,423.0,315.0,389.0,1464.0,43.491334869543095,-8.223490020901355
2019,1503602011,138.0,102.0,243.0,277.0,306.0,1066.0,43.49252571064345,-8.221003729228501
2019,1503602012,194.0,102.0,364.0,243.0,330.0,1233.0,43.49136922903407,-8.22006612175703
2019,1503602013,142.0,83.0,254.0,201.0,339.0,1019.0,43.490575374136554,-8.219169533965246
2019,1503602014,145.0,98.0,312.0,262.0,395.0,1212.0,43.4893326834704,-8.220011909607752
2019,1503602015,156.0,123.0,319.0,284.0,391.0,1273.0,43.48770549732669,-8.22037766619439
2019,1503602016,150.0,95.0,296.0,208.0,313.0,1062.0,43.48881883389077,-8.218216885386688
2019,1503603001,104.0,45.0,159.0,124.0,178.0,610.0,43.48333743315771,-8.233972302942938
2019,1503603002,107.0,57.0,180.0,137.0,179.0,660.0,43.485003919771806,-8.235227810237896
2019,1503603003,192.0,93.0,279.0,202.0,260.0,1026.0,43.486620253869106,-8.236639210828358
2019,1503603004,187.0,66.0,317.0,225.0,299.0,1094.0,43.48805223688231,-8.238541438633616
2019,1503604001,119.0,80.0,230.0,165.0,201.0,795.0,43.47954153288561,-8.238222505569954
2019,1503604002,93.0,56.0,186.0,170.0,232.0,737.0,43.48280730941329,-8.237519801328569
2019,1503604003,202.0,81.0,242.0,176.0,235.0,936.0,43.48398420437317,-8.238597924396275
2019,1503605001,152.0,93.0,298.0,211.0,208.0,962.0,43.480788725376236,-8.242106930032286
2019,1503605002,203.0,103.0,366.0,267.0,376.0,1315.0,43.48269319072919,-8.241424121588084
2019,1503605003,171.0,87.0,276.0,234.0,335.0,1103.0,43.485596676929745,-8.243642114822233
2019,1503605004,161.0,100.0,285.0,230.0,219.0,995.0,43.48092888347682,-8.246698341552928
2019,1503606001,244.0,159.0,458.0,388.0,321.0,1570.0,43.48049636566172,-8.22397861930165
2019,1503606002,100.0,57.0,218.0,169.0,189.0,733.0,43.484801766947285,-8.21213773632436
2019,1503606003,125.0,69.0,250.0,154.0,330.0,928.0,43.48556683382272,-8.208442676197095
2019,1503606004,118.0,64.0,228.0,245.0,442.0,1097.0,43.485112912775655,-8.205169134795051
2019,1503606005,134.0,66.0,213.0,165.0,166.0,744.0,43.48437622698162,-8.202607005666662
2019,1503606006,212.0,100.0,330.0,240.0,390.0,1272.0,43.48266613024144,-8.201192231446761
2019,1503606008,56.0,35.0,163.0,126.0,277.0,657.0,43.484198783708585,-8.208792328287492
2019,1503606009,127.0,69.0,204.0,202.0,324.0,926.0,43.48271625220384,-8.206976190289229
2019,1503606011,110.0,57.0,199.0,104.0,231.0,701.0,43.48096814311764,-8.206476133816881
2019,1503606012,118.0,54.0,227.0,148.0,334.0,881.0,43.479937500712595,-8.204089733856605
2019,1503606013,128.0,63.0,250.0,287.0,200.0,928.0,43.47850910179555,-8.203939506023783
2019,1503606014,215.0,130.0,336.0,310.0,254.0,1245.0,43.48981869972915,-8.215469835473648
2019,1503606015,154.0,72.0,279.0,208.0,296.0,1009.0,43.48686673783268,-8.20417447695715
2019,1503606017,184.0,127.0,316.0,335.0,311.0,1273.0,43.49241825184477,-8.210689161336571
2019,1503607001,194.0,172.0,355.0,399.0,399.0,1519.0,43.4927638455031,-8.217397487647645
2019,1503607002,137.0,101.0,241.0,268.0,245.0,992.0,43.49261928251199,-8.21549465107705
2019,1503607003,297.0,175.0,562.0,462.0,435.0,1931.0,43.49395837227527,-8.211905323756605
2019,1503607004,109.0,61.0,228.0,196.0,298.0,892.0,43.497432564942265,-8.21273752883081
2019,1503607005,225.0,77.0,355.0,287.0,334.0,1278.0,43.5124573448615,-8.206334981598674
2019,1503607006,267.0,136.0,447.0,357.0,380.0,1587.0,43.50610383029398,-8.220512634516227
2019,1503607008,175.0,109.0,371.0,287.0,306.0,1248.0,43.49701889494798,-8.225338173091613
2019,1503607009,89.0,44.0,152.0,148.0,186.0,619.0,43.494111341368836,-8.224712182352448
2019,1503608001,218.0,120.0,379.0,322.0,335.0,1374.0,43.49380098905774,-8.238364249710585
2019,1503608002,167.0,93.0,279.0,307.0,336.0,1182.0,43.50601850138708,-8.233157000818842
2019,1503608003,164.0,68.0,266.0,237.0,280.0,1015.0,43.50893121676815,-8.25778559582812
2019,1503608004,94.0,44.0,167.0,198.0,262.0,765.0,43.49266979287503,-8.263185500934208
2019,1503608005,93.0,70.0,201.0,201.0,196.0,761.0,43.47506771639258,-8.28185305325797
2019,1503608006,89.0,56.0,199.0,222.0,236.0,802.0,43.48461270850603,-8.308427230113159
2019,1503608007,86.0,34.0,191.0,165.0,263.0,739.0,43.51783720207446,-8.295038548171048
2019,1503608008,130.0,47.0,254.0,217.0,238.0,886.0,43.5501872894807,-8.290734052118058
2019,1503608009,93.0,50.0,174.0,164.0,230.0,711.0,43.5329670024281,-8.243786314040078
2019,1503701001,215.0,128.0,386.0,304.0,260.0,1293.0,42.91061350607793,-9.269110012267253
2019,1503701002,113.0,77.0,230.0,170.0,173.0,763.0,42.904489865496465,-9.270855346486773
2019,1503701003,83.0,74.0,187.0,225.0,237.0,806.0,42.8938114910754,-9.271147359695696
2019,1503701004,156.0,107.0,275.0,273.0,310.0,1121.0,42.93358112775716,-9.26752173974258
2019,1503701005,96.0,59.0,177.0,156.0,237.0,725.0,42.956101446173335,-9.249208622257532
2019,1503801001,119.0,101.0,289.0,332.0,361.0,1202.0,43.039571500602655,-8.25229509573226
2019,1503802001,116.0,100.0,289.0,275.0,357.0,1137.0,43.052281126868344,-8.310945596293891
2019,1503901001,119.0,85.0,307.0,320.0,503.0,1334.0,43.28535450221544,-8.06990393755462
2019,1504001001,242.0,140.0,472.0,380.0,451.0,1685.0,43.22232117258148,-9.009407824073776
2019,1504002001,131.0,99.0,283.0,350.0,468.0,1331.0,43.18550084481269,-9.019907892879953
2019,1504101001,176.0,78.0,300.0,244.0,315.0,1113.0,43.2486983143552,-8.621141240729708
2019,1504101002,87.0,59.0,221.0,186.0,260.0,813.0,43.309755524334044,-8.60504588597886
2019,1504101003,78.0,51.0,185.0,143.0,235.0,692.0,43.24697699271553,-8.524535419619147
2019,1504101004,66.0,38.0,135.0,127.0,187.0,553.0,43.220276354976825,-8.568114787218684
2019,1504101005,78.0,52.0,153.0,145.0,192.0,620.0,43.26855925986961,-8.61900097627226
2019,1504101006,208.0,90.0,403.0,291.0,311.0,1303.0,43.25278427416475,-8.56146171399451
2019,1504101007,60.0,54.0,158.0,147.0,277.0,696.0,43.1901646165536,-8.559810144366727
2019,1504101008,80.0,57.0,196.0,176.0,291.0,800.0,43.22598294279153,-8.49163108331465
2019,1504101009,210.0,102.0,403.0,238.0,295.0,1248.0,43.257501848312295,-8.582479464342116
2019,1504101010,112.0,71.0,233.0,168.0,221.0,805.0,43.23017684232153,-8.603460570069087
2019,1504101011,590.0,231.0,1046.0,462.0,375.0,2704.0,43.242738828617505,-8.57839196259224
2019,1504201001,151.0,74.0,287.0,198.0,334.0,1044.0,42.76401654173335,-8.847231110756397
2019,1504201002,159.0,75.0,303.0,248.0,344.0,1129.0,42.74397571570105,-8.889566239359484
